../map_txt/empty_32x32.txt	strat_point-target_point: [4, 31]-[0, 0]	open_list size: 146	 close_list size: 91	path_size: 23	
../map_txt/empty_32x32.txt	strat_point-target_point: [5, 31]-[0, 0]	open_list size: 157	 close_list size: 95	path_size: 21	
../map_txt/empty_32x32.txt	strat_point-target_point: [6, 31]-[0, 0]	open_list size: 160	 close_list size: 99	path_size: 19	
../map_txt/empty_32x32.txt	strat_point-target_point: [7, 31]-[0, 0]	open_list size: 173	 close_list size: 95	path_size: 17	
../map_txt/empty_32x32.txt	strat_point-target_point: [8, 31]-[0, 0]	open_list size: 185	 close_list size: 78	path_size: 15	
../map_txt/empty_32x32.txt	strat_point-target_point: [9, 31]-[0, 0]	open_list size: 197	 close_list size: 55	path_size: 13	
../map_txt/empty_32x32.txt	strat_point-target_point: [10, 31]-[0, 0]	open_list size: 209	 close_list size: 20	path_size: 11	
../map_txt/empty_32x32.txt	strat_point-target_point: [11, 31]-[0, 0]	open_list size: 216	 close_list size: 23	path_size: 11	
../map_txt/empty_32x32.txt	strat_point-target_point: [12, 31]-[0, 0]	open_list size: 221	 close_list size: 40	path_size: 12	
../map_txt/empty_32x32.txt	strat_point-target_point: [13, 31]-[0, 0]	open_list size: 225	 close_list size: 48	path_size: 13	
../map_txt/empty_32x32.txt	strat_point-target_point: [14, 31]-[0, 0]	open_list size: 229	 close_list size: 43	path_size: 14	
../map_txt/empty_32x32.txt	strat_point-target_point: [15, 31]-[0, 0]	open_list size: 216	 close_list size: 20	path_size: 15	
../map_txt/empty_32x32.txt	strat_point-target_point: [16, 31]-[0, 0]	open_list size: 220	 close_list size: 19	path_size: 15	
../map_txt/empty_32x32.txt	strat_point-target_point: [17, 31]-[0, 0]	open_list size: 242	 close_list size: 38	path_size: 14	
../map_txt/empty_32x32.txt	strat_point-target_point: [18, 31]-[0, 0]	open_list size: 245	 close_list size: 45	path_size: 13	
../map_txt/empty_32x32.txt	strat_point-target_point: [19, 31]-[0, 0]	open_list size: 248	 close_list size: 43	path_size: 12	
../map_txt/empty_32x32.txt	strat_point-target_point: [20, 31]-[0, 0]	open_list size: 251	 close_list size: 20	path_size: 11	
../map_txt/empty_32x32.txt	strat_point-target_point: [21, 31]-[0, 0]	open_list size: 252	 close_list size: 19	path_size: 11	
../map_txt/empty_32x32.txt	strat_point-target_point: [22, 31]-[0, 0]	open_list size: 264	 close_list size: 52	path_size: 13	
../map_txt/empty_32x32.txt	strat_point-target_point: [23, 31]-[0, 0]	open_list size: 268	 close_list size: 73	path_size: 15	
../map_txt/empty_32x32.txt	strat_point-target_point: [24, 31]-[0, 0]	open_list size: 273	 close_list size: 86	path_size: 17	
../map_txt/empty_32x32.txt	strat_point-target_point: [25, 31]-[0, 0]	open_list size: 276	 close_list size: 91	path_size: 19	
../map_txt/empty_32x32.txt	strat_point-target_point: [26, 31]-[0, 0]	open_list size: 279	 close_list size: 94	path_size: 21	
../map_txt/empty_32x32.txt	strat_point-target_point: [27, 31]-[0, 0]	open_list size: 283	 close_list size: 90	path_size: 23	
../map_txt/empty_32x32.txt	strat_point-target_point: [28, 31]-[0, 0]	open_list size: 288	 close_list size: 78	path_size: 25	
../map_txt/empty_32x32.txt	strat_point-target_point: [29, 31]-[0, 0]	open_list size: 297	 close_list size: 66	path_size: 27	
../map_txt/empty_32x32.txt	strat_point-target_point: [30, 31]-[0, 0]	open_list size: 293	 close_list size: 37	path_size: 29	
../map_txt/empty_32x32.txt	strat_point-target_point: [31, 31]-[0, 0]	open_list size: 290	 close_list size: 32	path_size: 31	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [0, 30]-[1, 1]	open_list size: 29	 close_list size: 134	path_size: 36	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [2, 30]-[1, 1]	open_list size: 26	 close_list size: 146	path_size: 36	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [4, 29]-[1, 1]	open_list size: 27	 close_list size: 205	path_size: 37	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [6, 30]-[1, 1]	open_list size: 25	 close_list size: 226	path_size: 38	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [8, 30]-[1, 1]	open_list size: 33	 close_list size: 225	path_size: 38	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [10, 31]-[1, 1]	open_list size: 36	 close_list size: 255	path_size: 41	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [12, 30]-[1, 1]	open_list size: 47	 close_list size: 315	path_size: 44	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [14, 29]-[1, 1]	open_list size: 54	 close_list size: 362	path_size: 43	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [16, 30]-[1, 1]	open_list size: 49	 close_list size: 374	path_size: 44	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [18, 30]-[1, 1]	open_list size: 45	 close_list size: 407	path_size: 46	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [20, 30]-[1, 1]	open_list size: 47	 close_list size: 480	path_size: 48	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [22, 30]-[1, 1]	open_list size: 50	 close_list size: 498	path_size: 50	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [24, 31]-[1, 1]	open_list size: 39	 close_list size: 523	path_size: 53	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [26, 30]-[1, 1]	open_list size: 42	 close_list size: 516	path_size: 56	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [28, 31]-[1, 1]	open_list size: 39	 close_list size: 521	path_size: 57	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [30, 31]-[1, 1]	open_list size: 36	 close_list size: 525	path_size: 59	
